,True Values,Predict Values,Prediction Error,Root Mean Square Error
22544,6.0,9.988,-3.9879999999999995,1.0260619409113207
12825,10.0,10.0,0.0,1.0260619409113207
22772,10.0,10.0,0.0,1.0260619409113207
13070,0.5,7.841,-7.341,1.0260619409113207
21731,10.0,10.0,0.0,1.0260619409113207
12376,10.0,10.0,0.0,1.0260619409113207
13682,10.0,10.0,0.0,1.0260619409113207
23645,10.0,10.0,0.0,1.0260619409113207
4362,10.0,10.0,0.0,1.0260619409113207
26879,10.0,10.0,0.0,1.0260619409113207
11108,10.0,10.0,0.0,1.0260619409113207
13642,10.0,10.0,0.0,1.0260619409113207
25540,10.0,10.0,0.0,1.0260619409113207
22923,10.0,10.0,0.0,1.0260619409113207
25281,10.0,10.0,0.0,1.0260619409113207
26770,10.0,10.0,0.0,1.0260619409113207
26651,10.0,10.0,0.0,1.0260619409113207
25695,10.0,10.0,0.0,1.0260619409113207
13352,10.0,10.0,0.0,1.0260619409113207
26391,10.0,10.0,0.0,1.0260619409113207
13597,10.0,10.0,0.0,1.0260619409113207
22352,10.0,10.0,0.0,1.0260619409113207
13775,10.0,10.0,0.0,1.0260619409113207
26023,10.0,10.0,0.0,1.0260619409113207
22057,10.0,10.0,0.0,1.0260619409113207
25838,10.0,10.0,0.0,1.0260619409113207
26718,10.0,10.0,0.0,1.0260619409113207
27525,7.0,9.988,-2.9879999999999995,1.0260619409113207
25724,10.0,10.0,0.0,1.0260619409113207
23105,10.0,9.996,0.0039999999999995595,1.0260619409113207
22342,10.0,10.0,0.0,1.0260619409113207
27287,10.0,10.0,0.0,1.0260619409113207
12482,0.75,2.8245,-2.0745,1.0260619409113207
26243,10.0,9.067,0.9329999999999998,1.0260619409113207
23154,10.0,7.824,2.176,1.0260619409113207
12769,10.0,10.0,0.0,1.0260619409113207
27215,10.0,10.0,0.0,1.0260619409113207
23759,10.0,9.278,0.7219999999999995,1.0260619409113207
12460,10.0,10.0,0.0,1.0260619409113207
25634,10.0,10.0,0.0,1.0260619409113207
26863,10.0,10.0,0.0,1.0260619409113207
11975,10.0,10.0,0.0,1.0260619409113207
11755,10.0,10.0,0.0,1.0260619409113207
27053,5.0,4.934,0.06599999999999984,1.0260619409113207
23400,10.0,10.0,0.0,1.0260619409113207
11907,10.0,10.0,0.0,1.0260619409113207
5224,10.0,10.0,0.0,1.0260619409113207
13477,10.0,10.0,0.0,1.0260619409113207
5709,10.0,10.0,0.0,1.0260619409113207
22325,10.0,10.0,0.0,1.0260619409113207
22648,10.0,10.0,0.0,1.0260619409113207
12414,10.0,10.0,0.0,1.0260619409113207
27228,10.0,10.0,0.0,1.0260619409113207
13367,10.0,10.0,0.0,1.0260619409113207
22474,10.0,10.0,0.0,1.0260619409113207
25981,10.0,10.0,0.0,1.0260619409113207
27242,10.0,10.0,0.0,1.0260619409113207
13566,10.0,10.0,0.0,1.0260619409113207
13374,10.0,10.0,0.0,1.0260619409113207
25799,10.0,10.0,0.0,1.0260619409113207
22228,10.0,10.0,0.0,1.0260619409113207
4373,10.0,10.0,0.0,1.0260619409113207
25612,10.0,10.0,0.0,1.0260619409113207
5728,10.0,10.0,0.0,1.0260619409113207
12494,10.0,9.244,0.7560000000000002,1.0260619409113207
26298,10.0,10.0,0.0,1.0260619409113207
22085,10.0,10.0,0.0,1.0260619409113207
6158,10.0,10.0,0.0,1.0260619409113207
13576,10.0,10.0,0.0,1.0260619409113207
21973,10.0,10.0,0.0,1.0260619409113207
25950,0.25,4.571,-4.321,1.0260619409113207
26427,6.0,5.817,0.18299999999999983,1.0260619409113207
12419,10.0,10.0,0.0,1.0260619409113207
23669,7.0,8.743,-1.7430000000000003,1.0260619409113207
13761,10.0,10.0,0.0,1.0260619409113207
23007,10.0,6.604,3.396,1.0260619409113207
12987,10.0,10.0,0.0,1.0260619409113207
25576,10.0,10.0,0.0,1.0260619409113207
26012,10.0,10.0,0.0,1.0260619409113207
23689,10.0,10.0,0.0,1.0260619409113207
21607,10.0,10.0,0.0,1.0260619409113207
26452,10.0,8.05,1.9499999999999993,1.0260619409113207
13245,10.0,9.98,0.019999999999999574,1.0260619409113207
13210,5.0,3.351,1.649,1.0260619409113207
13373,10.0,10.0,0.0,1.0260619409113207
6186,10.0,10.0,0.0,1.0260619409113207
26514,10.0,10.0,0.0,1.0260619409113207
23622,10.0,10.0,0.0,1.0260619409113207
13688,10.0,10.0,0.0,1.0260619409113207
25377,10.0,10.0,0.0,1.0260619409113207
27451,10.0,10.0,0.0,1.0260619409113207
27140,10.0,10.0,0.0,1.0260619409113207
27035,10.0,10.0,0.0,1.0260619409113207
23503,10.0,10.0,0.0,1.0260619409113207
22853,1.25,6.022,-4.772,1.0260619409113207
25735,10.0,10.0,0.0,1.0260619409113207
25339,10.0,10.0,0.0,1.0260619409113207
13175,10.0,10.0,0.0,1.0260619409113207
11896,10.0,10.0,0.0,1.0260619409113207
23720,10.0,10.0,0.0,1.0260619409113207
23593,10.0,10.0,0.0,1.0260619409113207
11085,10.0,10.0,0.0,1.0260619409113207
11091,10.0,10.0,0.0,1.0260619409113207
13577,10.0,10.0,0.0,1.0260619409113207
22260,4.0,3.647,0.3530000000000002,1.0260619409113207
22470,10.0,10.0,0.0,1.0260619409113207
23242,10.0,10.0,0.0,1.0260619409113207
27238,10.0,10.0,0.0,1.0260619409113207
11910,10.0,10.0,0.0,1.0260619409113207
25098,10.0,10.0,0.0,1.0260619409113207
26464,10.0,10.0,0.0,1.0260619409113207
26978,10.0,10.0,0.0,1.0260619409113207
6174,10.0,10.0,0.0,1.0260619409113207
12162,10.0,10.0,0.0,1.0260619409113207
12468,10.0,10.0,0.0,1.0260619409113207
25639,10.0,10.0,0.0,1.0260619409113207
12427,10.0,10.0,0.0,1.0260619409113207
23144,0.0,4.125579999999999,-4.125579999999999,1.0260619409113207
23098,10.0,10.0,0.0,1.0260619409113207
22623,10.0,10.0,0.0,1.0260619409113207
6196,10.0,10.0,0.0,1.0260619409113207
12343,10.0,10.0,0.0,1.0260619409113207
23741,10.0,10.0,0.0,1.0260619409113207
12828,10.0,10.0,0.0,1.0260619409113207
21836,10.0,10.0,0.0,1.0260619409113207
27190,10.0,10.0,0.0,1.0260619409113207
12874,8.0,8.516,-0.516,1.0260619409113207
27199,10.0,10.0,0.0,1.0260619409113207
23470,10.0,10.0,0.0,1.0260619409113207
21919,10.0,10.0,0.0,1.0260619409113207
26610,10.0,10.0,0.0,1.0260619409113207
23321,10.0,10.0,0.0,1.0260619409113207
27342,10.0,10.0,0.0,1.0260619409113207
12890,10.0,10.0,0.0,1.0260619409113207
26976,10.0,10.0,0.0,1.0260619409113207
22436,10.0,10.0,0.0,1.0260619409113207
12939,10.0,10.0,0.0,1.0260619409113207
23140,0.5,4.0592999999999995,-3.5592999999999995,1.0260619409113207
13616,4.0,5.8335,-1.8335,1.0260619409113207
23107,10.0,9.906,0.09399999999999942,1.0260619409113207
25331,10.0,8.247,1.7530000000000001,1.0260619409113207
22146,10.0,10.0,0.0,1.0260619409113207
27395,0.25,5.643,-5.393,1.0260619409113207
22982,10.0,9.348,0.6519999999999992,1.0260619409113207
12542,10.0,10.0,0.0,1.0260619409113207
25456,10.0,10.0,0.0,1.0260619409113207
5959,10.0,10.0,0.0,1.0260619409113207
26345,10.0,10.0,0.0,1.0260619409113207
23428,10.0,10.0,0.0,1.0260619409113207
23334,10.0,10.0,0.0,1.0260619409113207
23740,10.0,10.0,0.0,1.0260619409113207
13665,6.0,5.338,0.6619999999999999,1.0260619409113207
21659,10.0,10.0,0.0,1.0260619409113207
27191,10.0,10.0,0.0,1.0260619409113207
11853,10.0,10.0,0.0,1.0260619409113207
5766,10.0,10.0,0.0,1.0260619409113207
22676,8.0,5.751,2.2489999999999997,1.0260619409113207
13343,10.0,10.0,0.0,1.0260619409113207
13420,3.0,5.711,-2.7110000000000003,1.0260619409113207
27414,2.5,9.561,-7.061,1.0260619409113207
21688,10.0,10.0,0.0,1.0260619409113207
6022,10.0,10.0,0.0,1.0260619409113207
21902,10.0,10.0,0.0,1.0260619409113207
11543,10.0,10.0,0.0,1.0260619409113207
27335,10.0,10.0,0.0,1.0260619409113207
13069,1.0,7.834,-6.834,1.0260619409113207
23684,10.0,10.0,0.0,1.0260619409113207
12231,10.0,10.0,0.0,1.0260619409113207
12861,8.0,10.0,-2.0,1.0260619409113207
25624,10.0,10.0,0.0,1.0260619409113207
12569,7.0,4.8525,2.1475,1.0260619409113207
12233,10.0,10.0,0.0,1.0260619409113207
12579,10.0,10.0,0.0,1.0260619409113207
12278,5.0,7.421,-2.4210000000000003,1.0260619409113207
23092,10.0,10.0,0.0,1.0260619409113207
27381,10.0,10.0,0.0,1.0260619409113207
27232,10.0,10.0,0.0,1.0260619409113207
22334,10.0,10.0,0.0,1.0260619409113207
12689,10.0,10.0,0.0,1.0260619409113207
12679,10.0,10.0,0.0,1.0260619409113207
25435,10.0,9.996,0.0039999999999995595,1.0260619409113207
13123,4.0,5.629,-1.6289999999999996,1.0260619409113207
23430,10.0,10.0,0.0,1.0260619409113207
22788,10.0,10.0,0.0,1.0260619409113207
22663,10.0,10.0,0.0,1.0260619409113207
27209,10.0,10.0,0.0,1.0260619409113207
22719,10.0,10.0,0.0,1.0260619409113207
12477,10.0,9.976,0.023999999999999133,1.0260619409113207
26779,10.0,10.0,0.0,1.0260619409113207
13641,10.0,10.0,0.0,1.0260619409113207
11225,10.0,10.0,0.0,1.0260619409113207
23333,10.0,10.0,0.0,1.0260619409113207
11922,10.0,10.0,0.0,1.0260619409113207
6045,10.0,10.0,0.0,1.0260619409113207
12784,10.0,9.992,0.007999999999999119,1.0260619409113207
23618,10.0,10.0,0.0,1.0260619409113207
11434,10.0,10.0,0.0,1.0260619409113207
26134,10.0,10.0,0.0,1.0260619409113207
23173,9.0,5.513,3.487,1.0260619409113207
12331,10.0,10.0,0.0,1.0260619409113207
22599,10.0,10.0,0.0,1.0260619409113207
12707,10.0,10.0,0.0,1.0260619409113207
27160,10.0,10.0,0.0,1.0260619409113207
22565,10.0,10.0,0.0,1.0260619409113207
27066,6.0,5.222,0.7779999999999996,1.0260619409113207
23431,10.0,10.0,0.0,1.0260619409113207
5928,10.0,10.0,0.0,1.0260619409113207
23414,10.0,10.0,0.0,1.0260619409113207
13613,10.0,10.0,0.0,1.0260619409113207
21849,10.0,10.0,0.0,1.0260619409113207
13650,10.0,10.0,0.0,1.0260619409113207
27351,10.0,10.0,0.0,1.0260619409113207
22073,10.0,10.0,0.0,1.0260619409113207
22162,10.0,10.0,0.0,1.0260619409113207
25744,10.0,10.0,0.0,1.0260619409113207
5989,10.0,10.0,0.0,1.0260619409113207
22556,10.0,10.0,0.0,1.0260619409113207
22710,8.0,9.487,-1.487,1.0260619409113207
12998,10.0,10.0,0.0,1.0260619409113207
26846,10.0,10.0,0.0,1.0260619409113207
25829,10.0,10.0,0.0,1.0260619409113207
22504,8.0,9.164,-1.1639999999999997,1.0260619409113207
