,True Values,Predict Values,Prediction Errors,"Mean Squared, Error"
2177,3.0,3.1388007488442704,-0.1388007488442704,3.533212324815964
771,1.0,2.8053294838647678,-1.8053294838647678,3.533212324815964
27714,5.0,3.5094206808089248,1.4905793191910752,3.533212324815964
24534,2.0,2.9162211555864617,-0.9162211555864617,3.533212324815964
28578,6.0,3.0362977254798014,2.9637022745201986,3.533212324815964
23995,1.0,2.9227999144902808,-1.9227999144902808,3.533212324815964
1039,5.0,3.272151127867541,1.727848872132459,3.533212324815964
28086,0.0,2.6237359013007353,-2.6237359013007353,3.533212324815964
2815,2.0,2.6999654616982975,-0.6999654616982975,3.533212324815964
27817,3.0,3.044231491464803,-0.044231491464802986,3.533212324815964
1619,1.0,2.9373200636781,-1.9373200636780998,3.533212324815964
15079,5.0,3.0724495668734546,1.9275504331265454,3.533212324815964
6665,5.0,3.061065561963806,1.9389344380361941,3.533212324815964
25001,1.0,2.9777239328996736,-1.9777239328996736,3.533212324815964
7626,3.0,3.1519336604958452,-0.15193366049584522,3.533212324815964
8148,4.0,3.121596143564447,0.8784038564355532,3.533212324815964
2716,5.0,3.4745996102843204,1.5254003897156796,3.533212324815964
28393,6.0,3.084358491492758,2.915641508507242,3.533212324815964
17520,2.0,2.8747144736610943,-0.8747144736610943,3.533212324815964
23890,3.0,2.9025279170158336,0.09747208298416643,3.533212324815964
27837,3.0,3.0458170559379063,-0.045817055937906304,3.533212324815964
735,6.0,3.8470171307431302,2.1529828692568698,3.533212324815964
15617,0.0,3.0829266231323897,-3.0829266231323897,3.533212324815964
15677,2.0,3.2571766650310843,-1.2571766650310843,3.533212324815964
2214,5.0,3.2601892733804223,1.7398107266195777,3.533212324815964
17253,5.0,3.7600067944356415,1.2399932055643585,3.533212324815964
13943,0.0,3.0256833990429026,-3.0256833990429026,3.533212324815964
2610,0.0,3.0070880315295145,-3.0070880315295145,3.533212324815964
14055,5.0,3.045471507349641,1.954528492650359,3.533212324815964
7120,3.0,3.0391421527555025,-0.03914215275550248,3.533212324815964
3778,0.0,2.3498326011654105,-2.3498326011654105,3.533212324815964
15023,3.0,3.3120155927927866,-0.31201559279278657,3.533212324815964
30538,4.0,3.056754923491503,0.943245076508497,3.533212324815964
2588,6.0,3.061747518737252,2.938252481262748,3.533212324815964
14169,2.0,2.95335082769433,-0.9533508276943299,3.533212324815964
15780,0.0,3.0858237143690492,-3.0858237143690492,3.533212324815964
16777,6.0,3.2049558165396204,2.7950441834603796,3.533212324815964
13969,1.0,2.8385984058221543,-1.8385984058221543,3.533212324815964
28538,5.0,2.997294892972268,2.002705107027732,3.533212324815964
28533,4.0,3.0075582953470033,0.9924417046529967,3.533212324815964
28226,6.0,3.455611827234189,2.544388172765811,3.533212324815964
15650,1.0,3.023584738376218,-2.023584738376218,3.533212324815964
379,5.0,3.0734571990668336,1.9265428009331664,3.533212324815964
13981,2.0,2.7105598731502325,-0.7105598731502325,3.533212324815964
24972,6.0,3.1313292559491286,2.8686707440508714,3.533212324815964
29658,2.0,3.2348950738759017,-1.2348950738759017,3.533212324815964
24000,1.0,2.9566605592093627,-1.9566605592093627,3.533212324815964
115,1.0,2.821899557547808,-1.821899557547808,3.533212324815964
7837,5.0,3.400479270706928,1.5995207292930722,3.533212324815964
780,1.0,2.834905149379218,-1.834905149379218,3.533212324815964
28408,6.0,2.975203467574069,3.024796532425931,3.533212324815964
28955,1.0,2.6574269499422996,-1.6574269499422996,3.533212324815964
6892,0.0,3.0734507393592763,-3.0734507393592763,3.533212324815964
6724,0.0,3.023817990279056,-3.023817990279056,3.533212324815964
866,5.0,3.0415440847602904,1.9584559152397096,3.533212324815964
24549,3.0,2.963229345372595,0.03677065462740492,3.533212324815964
15550,4.0,3.151661465764277,0.8483385342357228,3.533212324815964
16783,6.0,3.211553214511423,2.788446785488577,3.533212324815964
28726,5.0,3.56111834378428,1.4388816562157198,3.533212324815964
28430,0.0,2.9802214167132712,-2.9802214167132712,3.533212324815964
29567,6.0,3.4286672844441446,2.5713327155558554,3.533212324815964
1221,5.0,3.1464186888637307,1.8535813111362693,3.533212324815964
16460,0.0,2.586490306642481,-2.586490306642481,3.533212324815964
24210,3.0,3.0670278946071736,-0.06702789460717362,3.533212324815964
28562,6.0,2.99196737080714,3.00803262919286,3.533212324815964
15784,0.0,2.847057286002496,-2.847057286002496,3.533212324815964
14116,0.0,2.8586048163310505,-2.8586048163310505,3.533212324815964
14992,2.0,3.187735691824577,-1.1877356918245772,3.533212324815964
15301,1.0,2.9181036155300597,-1.9181036155300597,3.533212324815964
17275,6.0,3.9345098612450613,2.0654901387549387,3.533212324815964
28967,2.0,2.936576373968646,-0.9365763739686459,3.533212324815964
15905,5.0,3.324237839151556,1.675762160848444,3.533212324815964
15762,6.0,3.3144903786511115,2.6855096213488885,3.533212324815964
14343,3.0,3.068401567768481,-0.06840156776848083,3.533212324815964
23914,4.0,3.0861829806670418,0.9138170193329582,3.533212324815964
1978,2.0,3.1629668092167638,-1.1629668092167638,3.533212324815964
28034,5.0,3.4443107024052,1.5556892975948,3.533212324815964
15842,2.0,3.217814422403867,-1.2178144224038672,3.533212324815964
29381,5.0,3.250470105780924,1.749529894219076,3.533212324815964
24695,2.0,2.9887877055353798,-0.9887877055353798,3.533212324815964
27845,4.0,2.941401834955864,1.058598165044136,3.533212324815964
7582,1.0,3.100302451552162,-2.100302451552162,3.533212324815964
28324,3.0,2.936174075508289,0.0638259244917112,3.533212324815964
16096,6.0,3.1146807608770124,2.8853192391229876,3.533212324815964
28461,1.0,3.0567226433771233,-2.0567226433771233,3.533212324815964
6630,3.0,2.896990585146648,0.1030094148533518,3.533212324815964
481,3.0,3.2057620216719367,-0.2057620216719367,3.533212324815964
7177,5.0,3.3275241848999837,1.6724758151000163,3.533212324815964
7025,6.0,3.189007210831128,2.810992789168872,3.533212324815964
8042,6.0,2.985308820807153,3.014691179192847,3.533212324815964
23799,0.0,3.3237573055724656,-3.3237573055724656,3.533212324815964
7466,3.0,3.08258933595005,-0.08258933595005002,3.533212324815964
16978,1.0,3.0381665632980837,-2.0381665632980837,3.533212324815964
15902,5.0,3.3298874835805408,1.6701125164194592,3.533212324815964
3225,5.0,3.2243455657908138,1.7756544342091862,3.533212324815964
6523,6.0,3.208912041194987,2.791087958805013,3.533212324815964
23856,2.0,2.8604225371486094,-0.8604225371486094,3.533212324815964
27531,5.0,3.6099911737269497,1.3900088262730503,3.533212324815964
13863,4.0,2.9461103868578395,1.0538896131421605,3.533212324815964
1871,5.0,3.1917375826131216,1.8082624173868784,3.533212324815964
2506,3.0,3.0225145253971935,-0.022514525397193452,3.533212324815964
27654,3.0,2.944803318428244,0.055196681571755946,3.533212324815964
14738,5.0,3.0548915266805117,1.9451084733194883,3.533212324815964
352,4.0,3.005616392237848,0.9943836077621522,3.533212324815964
27972,2.0,2.917576515754201,-0.9175765157542011,3.533212324815964
1430,0.0,2.4187273814497745,-2.4187273814497745,3.533212324815964
29463,1.0,3.18489393886659,-2.18489393886659,3.533212324815964
282,1.0,2.9632730651458625,-1.9632730651458625,3.533212324815964
750,0.0,2.5432644068464345,-2.5432644068464345,3.533212324815964
29512,3.0,3.2698284555163957,-0.26982845551639567,3.533212324815964
3281,0.0,3.154892787638978,-3.154892787638978,3.533212324815964
29228,5.0,3.090019498397899,1.9099805016021012,3.533212324815964
1157,3.0,3.167579108818714,-0.16757910881871396,3.533212324815964
7133,3.0,3.2119653005552453,-0.21196530055524532,3.533212324815964
7430,2.0,3.010678812256585,-1.010678812256585,3.533212324815964
13830,2.0,2.809604882021006,-0.8096048820210058,3.533212324815964
7391,0.0,3.0210296559174177,-3.0210296559174177,3.533212324815964
15602,6.0,3.1602883548334875,2.8397116451665125,3.533212324815964
386,6.0,3.2175770414530858,2.7824229585469142,3.533212324815964
27647,3.0,2.983399023650963,0.016600976349037122,3.533212324815964
28865,4.0,3.157365703301972,0.8426342966980278,3.533212324815964
17265,5.0,3.574003580004616,1.4259964199953838,3.533212324815964
24320,0.0,2.3366554464416227,-2.3366554464416227,3.533212324815964
24233,4.0,3.1062125528778046,0.8937874471221954,3.533212324815964
15674,2.0,3.247710152192037,-1.2477101521920368,3.533212324815964
24628,6.0,3.0853313898685655,2.9146686101314345,3.533212324815964
15286,0.0,2.986921409792931,-2.986921409792931,3.533212324815964
24756,4.0,2.955964732060261,1.0440352679397389,3.533212324815964
27638,2.0,2.8187807175901467,-0.8187807175901467,3.533212324815964
1123,1.0,2.964356416555695,-1.9643564165556948,3.533212324815964
17494,1.0,2.7499814036593135,-1.7499814036593135,3.533212324815964
17254,5.0,3.748691725808728,1.2513082741912722,3.533212324815964
90,0.0,2.6983465311887773,-2.6983465311887773,3.533212324815964
24389,3.0,2.841412347904579,0.15858765209542103,3.533212324815964
14997,2.0,3.2308365299738333,-1.2308365299738333,3.533212324815964
28786,1.0,3.186309896777745,-2.186309896777745,3.533212324815964
1808,2.0,3.06840625061417,-1.0684062506141698,3.533212324815964
15973,1.0,2.7381664580687675,-1.7381664580687675,3.533212324815964
16758,5.0,3.2965127486054797,1.7034872513945203,3.533212324815964
7228,0.0,2.7774147635489688,-2.7774147635489688,3.533212324815964
14540,4.0,2.881537618341175,1.118462381658825,3.533212324815964
16349,2.0,2.9333515905015153,-0.9333515905015153,3.533212324815964
23980,0.0,2.9118927149008798,-2.9118927149008798,3.533212324815964
24235,4.0,3.099355294296829,0.9006447057031708,3.533212324815964
14,4.0,3.2830326747681013,0.7169673252318987,3.533212324815964
28976,2.0,2.918551865951499,-0.9185518659514988,3.533212324815964
24961,6.0,3.1245881842678576,2.8754118157321424,3.533212324815964
309,2.0,2.937775667854187,-0.9377756678541869,3.533212324815964
8190,5.0,3.1715363771923513,1.8284636228076487,3.533212324815964
7088,1.0,3.142577212203052,-2.142577212203052,3.533212324815964
23807,0.0,2.6482549987044943,-2.6482549987044943,3.533212324815964
14368,4.0,3.1601489489914703,0.8398510510085297,3.533212324815964
17491,1.0,2.7728951822190595,-1.7728951822190595,3.533212324815964
24801,6.0,3.1414329516145374,2.8585670483854626,3.533212324815964
29759,0.0,3.0147176690531388,-3.0147176690531388,3.533212324815964
28342,3.0,2.9240808097450066,0.07591919025499339,3.533212324815964
30516,3.0,3.053806996464471,-0.05380699646447118,3.533212324815964
149,3.0,2.967899246050842,0.03210075394915801,3.533212324815964
6772,2.0,2.997730197602965,-0.9977301976029649,3.533212324815964
2084,6.0,3.549779604508372,2.450220395491628,3.533212324815964
2490,2.0,2.920638359553433,-0.9206383595534331,3.533212324815964
1445,1.0,2.838734615596896,-1.8387346155968962,3.533212324815964
29532,4.0,3.32592703741566,0.67407296258434,3.533212324815964
16244,5.0,2.9923750669280738,2.0076249330719262,3.533212324815964
3138,1.0,2.9737147105617954,-1.9737147105617954,3.533212324815964
7327,4.0,3.190732893239346,0.8092671067606538,3.533212324815964
7501,5.0,3.095464093207913,1.9045359067920868,3.533212324815964
6556,0.0,2.9561520110223274,-2.9561520110223274,3.533212324815964
13950,0.0,2.6102934389009733,-2.6102934389009733,3.533212324815964
28619,1.0,2.788623370053702,-1.7886233700537022,3.533212324815964
15557,4.0,3.0919324137744617,0.9080675862255383,3.533212324815964
24026,2.0,2.9054362910029874,-0.9054362910029874,3.533212324815964
3111,0.0,2.6247030638975195,-2.6247030638975195,3.533212324815964
14595,6.0,3.059263381829553,2.940736618170447,3.533212324815964
3080,6.0,3.697402060794026,2.302597939205974,3.533212324815964
349,4.0,3.0945907736883362,0.9054092263116638,3.533212324815964
3031,4.0,3.1175337092592748,0.8824662907407252,3.533212324815964
28723,5.0,3.463649110724964,1.536350889275036,3.533212324815964
17486,1.0,2.657317101977957,-1.6573171019779571,3.533212324815964
15093,6.0,3.1077883086037357,2.8922116913962643,3.533212324815964
28761,0.0,3.0259193548813266,-3.0259193548813266,3.533212324815964
15276,0.0,3.1078054707141494,-3.1078054707141494,3.533212324815964
15757,6.0,3.300561309610571,2.699438690389429,3.533212324815964
15134,1.0,2.837813902410797,-1.837813902410797,3.533212324815964
14831,2.0,2.9614636917530115,-0.9614636917530115,3.533212324815964
14876,4.0,2.904652304208742,1.0953476957912578,3.533212324815964
28957,1.0,2.4813570306264996,-1.4813570306264996,3.533212324815964
28359,4.0,3.0173459330463697,0.9826540669536303,3.533212324815964
6676,5.0,3.0786383465520335,1.9213616534479665,3.533212324815964
6780,2.0,2.967218776501381,-0.9672187765013809,3.533212324815964
7291,3.0,3.029372904859347,-0.02937290485934696,3.533212324815964
2718,5.0,3.445896357782751,1.5541036422172492,3.533212324815964
30623,1.0,3.046009921243309,-2.046009921243309,3.533212324815964
16419,5.0,3.2662525315179423,1.7337474684820577,3.533212324815964
28293,1.0,2.4887804630515147,-1.4887804630515147,3.533212324815964
7081,1.0,2.6051429864539695,-1.6051429864539695,3.533212324815964
28981,2.0,2.884840538404607,-0.8848405384046072,3.533212324815964
7500,5.0,3.0905665954263433,1.9094334045736567,3.533212324815964
14865,3.0,2.9329683851740906,0.06703161482590936,3.533212324815964
16723,4.0,3.135318412571961,0.8646815874280391,3.533212324815964
2837,3.0,3.3055947853192498,-0.3055947853192498,3.533212324815964
927,0.0,2.9668252603113454,-2.9668252603113454,3.533212324815964
7482,4.0,3.0932565661400826,0.9067434338599174,3.533212324815964
29504,3.0,3.1427860669671412,-0.14278606696714125,3.533212324815964
30100,0.0,3.051425890680692,-3.051425890680692,3.533212324815964
1209,5.0,3.152005045493372,1.8479949545066279,3.533212324815964
24033,2.0,2.919953366635229,-0.9199533666352289,3.533212324815964
30112,0.0,2.977288025712462,-2.977288025712462,3.533212324815964
7492,4.0,3.0784211254748497,0.9215788745251503,3.533212324815964
7524,6.0,3.0661546330912395,2.9338453669087605,3.533212324815964
7480,4.0,3.1120272593073794,0.8879727406926206,3.533212324815964
1823,3.0,3.0702328984675984,-0.07023289846759839,3.533212324815964
16731,4.0,3.1063489259300545,0.8936510740699455,3.533212324815964
16999,1.0,3.005008329851588,-2.005008329851588,3.533212324815964
28722,5.0,3.5227363189892182,1.4772636810107818,3.533212324815964
14218,4.0,3.038754368457685,0.9612456315423148,3.533212324815964
16159,1.0,2.9112483129512166,-1.9112483129512166,3.533212324815964
14331,2.0,2.9841739308292157,-0.9841739308292157,3.533212324815964
8065,0.0,3.0631446584511166,-3.0631446584511166,3.533212324815964
6578,1.0,2.897688467510141,-1.8976884675101409,3.533212324815964
14195,4.0,3.0391852247082483,0.9608147752917517,3.533212324815964
158,3.0,2.968196323937229,0.031803676062771125,3.533212324815964
1238,6.0,3.275623350572861,2.724376649427139,3.533212324815964
7815,4.0,3.1277702974232624,0.8722297025767376,3.533212324815964
28657,3.0,3.0558308987369336,-0.05583089873693359,3.533212324815964
6992,4.0,3.172334206097676,0.827665793902324,3.533212324815964
27849,4.0,2.8392927073626013,1.1607072926373987,3.533212324815964
2367,4.0,3.048522206423473,0.9514777935765268,3.533212324815964
24901,3.0,2.9334880218136967,0.06651197818630328,3.533212324815964
29392,5.0,3.1053719581300268,1.8946280418699732,3.533212324815964
1638,2.0,2.8664333237910387,-0.8664333237910387,3.533212324815964
17286,6.0,3.3693920644962416,2.6306079355037584,3.533212324815964
16763,6.0,3.2394286715730294,2.7605713284269706,3.533212324815964
30388,5.0,3.3677911375303804,1.6322088624696196,3.533212324815964
28332,3.0,2.924692719518749,0.07530728048125113,3.533212324815964
3253,6.0,3.200172590810787,2.799827409189213,3.533212324815964
13952,0.0,2.647466653679888,-2.647466653679888,3.533212324815964
14851,3.0,2.9946975768607937,0.005302423139206258,3.533212324815964
28110,1.0,2.718924653037896,-1.718924653037896,3.533212324815964
27764,0.0,2.939568953703337,-2.939568953703337,3.533212324815964
15568,5.0,3.2202493856839145,1.7797506143160855,3.533212324815964
24217,3.0,2.9986178608351124,0.001382139164887608,3.533212324815964
15702,3.0,3.348545669527893,-0.3485456695278928,3.533212324815964
7159,4.0,3.2645222479099623,0.7354777520900377,3.533212324815964
14235,5.0,3.0094888520975047,1.9905111479024953,3.533212324815964
24900,3.0,2.945914430493793,0.0540855695062068,3.533212324815964
836,3.0,2.909613742394754,0.0903862576052461,3.533212324815964
15733,5.0,3.253652468261291,1.7463475317387092,3.533212324815964
27875,5.0,3.0497805209498967,1.9502194790501033,3.533212324815964
17297,0.0,2.9429698751272384,-2.9429698751272384,3.533212324815964
27604,1.0,2.9117029423249234,-1.9117029423249234,3.533212324815964
17053,4.0,3.177362094177105,0.8226379058228952,3.533212324815964
0,4.0,3.645113146425361,0.354886853574639,3.533212324815964
28018,4.0,3.2979657734697896,0.7020342265302104,3.533212324815964
607,1.0,2.855143474121889,-1.8551434741218888,3.533212324815964
368,5.0,3.0199843277525527,1.9800156722474473,3.533212324815964
7630,3.0,3.104021638245088,-0.10402163824508781,3.533212324815964
29249,6.0,3.0502110669549047,2.9497889330450953,3.533212324815964
30425,6.0,3.2860493965676913,2.7139506034323087,3.533212324815964
28079,0.0,2.9886359470367116,-2.9886359470367116,3.533212324815964
499,3.0,3.200717805033561,-0.20071780503356118,3.533212324815964
24247,4.0,3.240967633430485,0.7590323665695151,3.533212324815964
17495,1.0,2.7265529198624088,-1.7265529198624088,3.533212324815964
8374,6.0,3.4187833611375966,2.5812166388624034,3.533212324815964
25019,1.0,3.027510894112246,-2.027510894112246,3.533212324815964
15816,1.0,3.157965891166325,-2.157965891166325,3.533212324815964
6289,3.0,3.139169941145869,-0.1391699411458691,3.533212324815964
145,3.0,2.9624987751708147,0.037501224829185276,3.533212324815964
24439,5.0,3.1036723560732247,1.8963276439267753,3.533212324815964
30582,6.0,3.117438747810681,2.882561252189319,3.533212324815964
15719,4.0,3.2656216423688327,0.7343783576311673,3.533212324815964
15201,3.0,3.1003904112924987,-0.1003904112924987,3.533212324815964
7882,6.0,3.307643796251337,2.692356203748663,3.533212324815964
27985,3.0,3.1491884578350993,-0.14918845783509926,3.533212324815964
15516,3.0,3.040450490659279,-0.04045049065927886,3.533212324815964
29655,2.0,3.2179868755298364,-1.2179868755298364,3.533212324815964
28799,2.0,3.0239837884587915,-1.0239837884587915,3.533212324815964
24339,1.0,3.0557845116937385,-2.0557845116937385,3.533212324815964
16490,1.0,3.063531115144712,-2.063531115144712,3.533212324815964
659,3.0,3.278571102999392,-0.27857110299939203,3.533212324815964
1215,5.0,3.1903883628630134,1.8096116371369866,3.533212324815964
15880,4.0,3.2885229349101768,0.7114770650898232,3.533212324815964
7901,0.0,3.0009923192902863,-3.0009923192902863,3.533212324815964
3780,0.0,2.366851053426699,-2.366851053426699,3.533212324815964
13915,6.0,3.171243616517179,2.828756383482821,3.533212324815964
6293,3.0,3.1965180762848657,-0.19651807628486573,3.533212324815964
2512,3.0,3.1419261229121327,-0.1419261229121327,3.533212324815964
15562,4.0,3.0479646190983174,0.9520353809016826,3.533212324815964
7278,2.0,2.977622617075337,-0.9776226170753368,3.533212324815964
27534,5.0,3.624796530022951,1.3752034699770488,3.533212324815964
29468,1.0,3.1901294679074517,-2.1901294679074517,3.533212324815964
30389,5.0,3.3718707366138845,1.6281292633861155,3.533212324815964
8183,5.0,3.200130616683533,1.7998693833164672,3.533212324815964
15618,0.0,3.138077579667301,-3.138077579667301,3.533212324815964
16774,6.0,3.223136888642973,2.776863111357027,3.533212324815964
16802,0.0,2.9376714013763423,-2.9376714013763423,3.533212324815964
7581,1.0,3.1349177814053064,-2.1349177814053064,3.533212324815964
29044,5.0,3.1418597241969963,1.8581402758030037,3.533212324815964
284,1.0,2.996631847269128,-1.996631847269128,3.533212324815964
25005,1.0,2.906795564023705,-1.9067955640237049,3.533212324815964
1579,6.0,2.928722247226897,3.071277752773103,3.533212324815964
865,5.0,2.9823899741609736,2.0176100258390264,3.533212324815964
7311,4.0,3.074892542155106,0.9251074578448941,3.533212324815964
1856,4.0,3.0799947267476693,0.9200052732523307,3.533212324815964
24884,3.0,2.826730157344663,0.17326984265533696,3.533212324815964
27646,2.0,2.8855514385819596,-0.8855514385819596,3.533212324815964
7229,0.0,2.6405920597607744,-2.6405920597607744,3.533212324815964
3186,3.0,3.0242376837727227,-0.02423768377272273,3.533212324815964
335,3.0,2.988327721443968,0.011672278556031923,3.533212324815964
23921,5.0,3.1031568870795896,1.8968431129204104,3.533212324815964
3277,0.0,3.061017920630747,-3.061017920630747,3.533212324815964
29042,5.0,3.0726200415438023,1.9273799584561977,3.533212324815964
15530,3.0,3.2498461497401654,-0.2498461497401654,3.533212324815964
2488,2.0,2.8811145836757337,-0.8811145836757337,3.533212324815964
27898,6.0,3.1449738433188923,2.8550261566811077,3.533212324815964
13956,1.0,2.783702580385653,-1.7837025803856532,3.533212324815964
6489,4.0,2.9636062323058803,1.0363937676941197,3.533212324815964
24738,4.0,3.002264363458612,0.9977356365413881,3.533212324815964
28369,5.0,3.023650098515247,1.976349901484753,3.533212324815964
28843,3.0,3.089761805290975,-0.089761805290975,3.533212324815964
117,1.0,2.7896830525631993,-1.7896830525631993,3.533212324815964
14959,0.0,3.04543513156813,-3.04543513156813,3.533212324815964
14189,3.0,2.9918004974134003,0.008199502586599738,3.533212324815964
2049,5.0,3.3341512227940657,1.6658487772059343,3.533212324815964
2392,5.0,3.133724677160396,1.8662753228396038,3.533212324815964
1901,6.0,3.335655586996633,2.664344413003367,3.533212324815964
24334,1.0,2.88652785799725,-1.8865278579972502,3.533212324815964
24155,0.0,2.861374139922543,-2.861374139922543,3.533212324815964
2034,4.0,3.4692074750873068,0.5307925249126932,3.533212324815964
7241,1.0,3.055037615610357,-2.055037615610357,3.533212324815964
28581,6.0,3.066767034486726,2.933232965513274,3.533212324815964
7894,0.0,2.947472567110113,-2.947472567110113,3.533212324815964
23956,6.0,3.0612324515553273,2.9387675484446727,3.533212324815964
3787,0.0,2.48616123299627,-2.48616123299627,3.533212324815964
7333,5.0,3.172562400721006,1.8274375992789942,3.533212324815964
15239,5.0,3.2705832966975454,1.7294167033024546,3.533212324815964
16730,4.0,3.1029802197909966,0.8970197802090034,3.533212324815964
1779,1.0,3.1147234430559365,-2.1147234430559365,3.533212324815964
2429,0.0,2.7071132635334765,-2.7071132635334765,3.533212324815964
28693,4.0,3.0740676463712524,0.9259323536287476,3.533212324815964
1488,3.0,2.9839417760204787,0.01605822397952128,3.533212324815964
14277,0.0,3.0462040391194014,-3.0462040391194014,3.533212324815964
1454,1.0,2.8083118861917082,-1.8083118861917082,3.533212324815964
2420,6.0,3.0853426797616796,2.9146573202383204,3.533212324815964
19,4.0,3.093777430115327,0.9062225698846729,3.533212324815964
29320,2.0,3.127032173818659,-1.1270321738186588,3.533212324815964
30506,3.0,3.1035925191617584,-0.10359251916175838,3.533212324815964
2803,1.0,2.673906781765976,-1.673906781765976,3.533212324815964
6937,2.0,2.7638264082380615,-0.7638264082380615,3.533212324815964
30681,3.0,3.100424525473231,-0.100424525473231,3.533212324815964
631,2.0,3.269563055828428,-1.2695630558284279,3.533212324815964
14733,5.0,3.135061171698174,1.8649388283018258,3.533212324815964
6509,5.0,3.088677785600944,1.911322214399056,3.533212324815964
28601,0.0,3.027774391515418,-3.027774391515418,3.533212324815964
16006,2.0,2.842221136535373,-0.8422211365353731,3.533212324815964
2527,4.0,3.1950766214259874,0.8049233785740126,3.533212324815964
24640,0.0,3.0295000359990834,-3.0295000359990834,3.533212324815964
16155,1.0,2.9989668698616794,-1.9989668698616794,3.533212324815964
24280,6.0,3.208742197703229,2.791257802296771,3.533212324815964
7284,3.0,3.0503684521250585,-0.05036845212505847,3.533212324815964
933,0.0,2.952314800826378,-2.952314800826378,3.533212324815964
7633,3.0,3.133294634517014,-0.13329463451701384,3.533212324815964
2459,1.0,2.800508771456558,-1.800508771456558,3.533212324815964
24386,3.0,3.006032954639547,-0.006032954639546784,3.533212324815964
7442,2.0,3.1105932315992564,-1.1105932315992564,3.533212324815964
24785,6.0,3.7640782707253253,2.2359217292746747,3.533212324815964
17512,2.0,2.784423526680896,-0.7844235266808961,3.533212324815964
24105,5.0,3.0429660760978354,1.9570339239021646,3.533212324815964
16208,3.0,3.012293008885315,-0.012293008885314816,3.533212324815964
27758,0.0,2.976692096934467,-2.976692096934467,3.533212324815964
14192,3.0,3.0191322401261194,-0.01913224012611936,3.533212324815964
24198,2.0,3.3443775658113415,-1.3443775658113415,3.533212324815964
15835,2.0,3.194762887118478,-1.1947628871184781,3.533212324815964
835,3.0,2.926579971518976,0.0734200284810238,3.533212324815964
2005,3.0,3.1390069597412023,-0.13900695974120225,3.533212324815964
7393,0.0,3.0458610545796225,-3.0458610545796225,3.533212324815964
1187,4.0,3.23194909052756,0.7680509094724401,3.533212324815964
27605,1.0,2.904343058560423,-1.904343058560423,3.533212324815964
50,6.0,3.7854779539886647,2.2145220460113353,3.533212324815964
14537,4.0,2.9222558693872336,1.0777441306127664,3.533212324815964
24449,6.0,3.409202860827057,2.590797139172943,3.533212324815964
15599,6.0,3.1463935070693405,2.8536064929306595,3.533212324815964
28035,5.0,3.4082716082723232,1.5917283917276768,3.533212324815964
7368,6.0,3.104397912790278,2.895602087209722,3.533212324815964
3781,0.0,2.4109810685096553,-2.4109810685096553,3.533212324815964
23972,0.0,2.8491025731040165,-2.8491025731040165,3.533212324815964
15879,4.0,3.308839483653864,0.6911605163461361,3.533212324815964
15506,2.0,3.099448373860673,-1.0994483738606728,3.533212324815964
28954,1.0,2.6142901280271555,-1.6142901280271555,3.533212324815964
641,2.0,3.390620928641727,-1.3906209286417268,3.533212324815964
24194,2.0,3.1331562591323077,-1.1331562591323077,3.533212324815964
14166,2.0,2.93782960427966,-0.9378296042796599,3.533212324815964
28762,0.0,3.108453725184292,-3.108453725184292,3.533212324815964
7583,1.0,3.045440481191405,-2.045440481191405,3.533212324815964
16540,3.0,3.0621021946275415,-0.06210219462754152,3.533212324815964
1467,2.0,2.8929363591754993,-0.8929363591754993,3.533212324815964
7497,4.0,3.117455039301279,0.8825449606987208,3.533212324815964
29895,5.0,3.149171577346287,1.8508284226537128,3.533212324815964
7187,6.0,3.1459393963670474,2.8540606036329526,3.533212324815964
29732,5.0,3.0460343984364817,1.9539656015635183,3.533212324815964
229,6.0,3.544231099539517,2.455768900460483,3.533212324815964
29849,3.0,3.186892667270753,-0.18689266727075315,3.533212324815964
14829,2.0,3.011805792307381,-1.0118057923073809,3.533212324815964
15519,3.0,3.1149971950220805,-0.1149971950220805,3.533212324815964
28339,3.0,2.9218542584183544,0.07814574158164556,3.533212324815964
1059,6.0,3.3975575585272293,2.6024424414727707,3.533212324815964
24002,1.0,2.9256672671111974,-1.9256672671111974,3.533212324815964
27539,5.0,3.596988291357164,1.4030117086428362,3.533212324815964
27770,1.0,2.8818327476475796,-1.8818327476475796,3.533212324815964
704,5.0,3.7193482953972454,1.2806517046027546,3.533212324815964
61,6.0,4.667802975222236,1.3321970247777637,3.533212324815964
30629,1.0,3.0770278116289447,-2.0770278116289447,3.533212324815964
16739,5.0,3.1493715908097317,1.8506284091902683,3.533212324815964
24693,2.0,2.910766379389222,-0.910766379389222,3.533212324815964
28080,0.0,2.9571689838827226,-2.9571689838827226,3.533212324815964
6642,4.0,2.9787528778691987,1.0212471221308013,3.533212324815964
30660,2.0,3.056884402259672,-1.056884402259672,3.533212324815964
24382,3.0,2.8070982894430974,0.19290171055690264,3.533212324815964
163,3.0,2.9714894485811736,0.028510551418826413,3.533212324815964
2839,3.0,3.2400450499409894,-0.2400450499409894,3.533212324815964
23837,1.0,2.630982922871304,-1.6309829228713042,3.533212324815964
29280,1.0,2.652593425066007,-1.6525934250660068,3.533212324815964
28536,5.0,2.980850654367047,2.019149345632953,3.533212324815964
27642,2.0,2.83459528145765,-0.8345952814576498,3.533212324815964
30172,3.0,3.1246024215936297,-0.12460242159362966,3.533212324815964
6606,2.0,3.073125444999997,-1.073125444999997,3.533212324815964
